DocChineseName,DocEnglishName,DocRegisteredSpecialty,Author, WaitingTime,ConsultationPurpose,Fee,VisitReason,ConsultationDate,Sentiment,Experience,Recommendation,OtherComment,OverallScore,Professionalism,TargetedTreatment,ReasonablePrice,WorthRecommending
司徒玉清醫生,Dr SZETO YUK CHING,牙科,doris,需預約等候頗長,--,,初次光顧,2007年----,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,"今日很唔開心, 我book0左今日去到紅磡一間牙醫脫智慧牙, xxx清, book0左17:00準時到, 一直係0個到等, 等到半個鐘後, 有個姑娘走0黎叫我照大片, 但我只係想脫一隻牙, 便婉拒並用之前已照過0既細片, 點知一個鐘後, 有個姑娘比返之前我照0個張片及一張卡片, 叫我去搵過第二個牙醫! 我好氣憤! 第一: 佢浪費我0既時間, 為何唔一早就跟我說要refer我去第二個醫生? 她解釋今日多診, 沒有時間? 都只不過係一句吧?! 第二: 佢有欺騙金錢之嫌! 當佢叫我去搵第二個醫生時, 我則問佢如果我係佢0個到晾大片, 係咪有得做脫牙手術?! 佢無回答我, 只係話我隻牙好難脫, 要搵專科, 即係咪就算我照0左大片, 都無得脫牙吧?! 那為何她們還要我去照大片? 好彩我無照到, 唔係我照完又無得脫, 仲要去過第二個醫生到再照多次, 金錢損失必多! 這家診所不單不負責任, 仲要呃錢! 第三: 我上星期去0個到睇牙, 當值的另一位牙醫幫我睇牙, 睇完之後佢話我有少少發炎, 我問她們係咪食完d藥就可以來脫牙了吧? 她們答可以, 於是上星期五就book今日進行手術, 但竟然係佢0地無料到要我去睇第二個牙醫, 不如係我睇牙0個日就跟我說要睇專科吧?! 浪費我的時間及金錢! 令我對牙醫失晒信心!",1.3,2,1,1,不予置評
司徒玉清醫生,Dr SZETO YUK CHING,牙科,訪客,需預約準時,--,~ $ 800,初次光顧,2013年----,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,"Really angry and upset about the visit..have already made a booking long before but still needed to wait for more than one hour when i arrived the clinic on time!! What made me even more angry is when I asked the nurses for going to the washroom, they said that their washroom is for their private use but not for patient! I found the nurses really unprofessional and with bad attitude, no patience towards my questions, surely wont visit this clinic again!",2.3,3,3,1,不予置評
司徒玉清醫生,Dr SZETO YUK CHING,牙科,kerry,需預約等候頗長,--,~ $ 5000,初次光顧,2013年6月10日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,約了時間整牙，但准時到達，但仍然需要等候20分鐘，期間問護士仲要等幾耐，但護士態度欠佳，草草回答便算。整假牙印牙模，收費偏貴，整出來唔滿意，想叫她修改，但牙醫態度囂張，未仔細聽要求。在未滿意的時候，更不斷要求交尾數。態度差，之後在網上睇別人的日誌，發現其他人都整到一肚氣，不會再光顧。,2.3,2,3,2,值得推介
楊啟源醫生,Dr YEUNG KAI YUEN,牙科,Abc,需預約準時,口腔牙齒 檢查，整牙套,~ $ 10000,朋友介紹推薦,2022年6月4日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,這個醫生初次見面好似好幾好，講解點整及有信心整就即時開工，病人以為醫生咁講都可放心，由醫生決定。第一次診症話好有信心造得好（大牙不用杜牙根，可直接套牙套），之後病人有痛，佢又唔解釋清楚，病人打去問左幾次，醫生先話：「係咁架啦，你唔使再問唔使再講，你個個星期黎唔得你死」，套完後有痛唔舒服又話係正常會痛，話要時間適應，由第一次話要一星期適應，到最後話要觀察半年，半年後唔得就要杜牙根，病人三個星期後再打問醫生，醫生一早聽電話，病人問「現在痛到食唔到野，佢就話用另一邊食，係咁架啦你有敏感牙齒」，然後收線，擺明唔肯再跟進個病人整完後持續的痛楚，然後再打去就無人聽電話，擺明唔聽病人求助，這位醫生唔會聽病人要求有咩唔舒服去做，搵方法睇吓有冇錢收，收左錢之後就咩都唔理唔跟。做醫生個態度咁差，唔想向病人解釋，只顧收錢，有何醫德。,1.0,1,1,1,不予置評
甄榮偉醫生,Dr YAN WING WAI,牙科,Mandy,需預約等候頗長,-- 牙痛,~ $ 2000,隨機方便嘗試,2020年6月6日,態度有失、醫德有損,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,"好差，照完一輪x光話要剝大牙，反而不處理有問題智慧齒，而家少咗隻大牙食嘢！另一隻牙話要杜牙根，但收費好唔合理地貴！睇另一個醫生話唔需要, 為咗賺錢而做既治療，毫無醫德，不會再幫襯！",1.0,1,1,1,不予置評
曾慧玲醫生,Dr TSANG WAI LING,牙科,陳女士,需預約準時,-- 牙痛,~ $ 800,光顧多年,2016年4月12日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,可能人夾人緣自己衡量,其實係個姑娘做了很多年老屎勿，經常代医生説話又粗声又氣。曾医生我覺很好友善手勢也不差，所以咁多年姑娘衰格我都會継續揾曾医生。對事不對人。,7.6,8,8,7,值得推介
曾慧玲醫生,Dr TSANG WAI LING,牙科,Anson,需預約等候片刻,專科治療,~ $ 600,初次光顧,2013年10月23日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,設備舊，不專業，無論預約的護士及診症的牙醫都後沒禮貌，態度很差，很差的經驗,2.6,1,2,5,不予置評
蘇顯德醫生,Dr SO HIN TAK,牙科,小姐,需預約等候頗長,口腔牙齒 補牙,~ $ 3000,恆常光顧經驗,2023年12月29日,普普通通、中規中距,診証時間極其急趕，快來快去,本人絕對不會再作光顧,本人一向是其顧客，越收越貴，今次需要診症係因為佢之前補果D牙料甩咗 (唔夠3年)，我唔想有個洞，所以求醫。於是，普通補隻牙收咗 $1500 (一D都唔係複雜 case)。另外車咗另一隻牙邊(有缺角)，再收 $1100。因為睇開，無特別做之前問價，佢就咁樣收費，我個人覺得係有失醫德。閣下如果覺得此收費合理，唔介意做水魚，佢其實 ok 既。,6.0,8,8,2,不予置評
蘇顯德醫生,Dr SO HIN TAK,牙科,,需預約準時,--,,光顧多次,2014年----,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,可能人夾人緣自己衡量,醫生表現正常，姑娘態度極差,10.0,10,10,10,不予置評
潘瑞麟醫生,Dr POON SUI LUN,牙科,So,不設預約等候2小時,口腔牙齒 剝牙,~ $ 3000,本網評譽參考,2022年4月10日,,,,,0.0,0,0,0,不予置評
潘瑞麟醫生,Dr POON SUI LUN,牙科,So,不設預約等候2小時,口腔牙齒,~ $ 3000,本網評譽參考,2022年4月10日,,,,,1.0,1,1,1,不予置評
潘瑞麟醫生,Dr POON SUI LUN,牙科,子琳,需預約等候片刻,兒童疾病 牙痛蛀牙補牙,~ $ 800,其他網絡途徑,2022年6月19日,醫術精湛、鉅細無遺,醫生會主動探索其病因及治療,不可多得，值得等待,,10.0,10,10,10,值得推介
潘瑞麟醫生,Dr POON SUI LUN,牙科,David,不設預約等候2小時,--,~ $ 1200,本網評譽參考,2022年1月13日,態度有失、醫德有損,需要自己主動提出較多的諮詢,本人絕對不會再作光顧,洗牙貴，又大力、洗到牙肉損、痛，痛足成個月都未好再次到診，問佢為何洗到牙痛，解釋又唔清唔楚。求其噴氟化物茖隻痛牙，收300元,1.0,1,1,1,值得推介
潘瑞麟醫生,Dr POON SUI LUN,牙科,Christie,需預約準時,專科治療,~ $ 500,恆常光顧經驗,2021年6月11日,仁心仁術、醫德高尚,醫生會從病人出發去提供意見,已視為本人的必然選擇,一直都有看開潘醫生，個人感覺潘醫生很專業有善，和很有醫得，而且收費也很合理。早幾個月前，媽媽因跌親，撞斷了門牙，於是我姐姐介紹他在旺角xx牙醫補了斷調的門牙，不到一星期便脫掉，於是我帶媽媽過來看潘醫生，潘醫生，很有耐心的解說媽媽的牙齒問題，牙齒修補的過程也很耐心，補完牙齒媽媽十分滿意，大讚醫生手勢很好，而且我看到潘醫生對老人家很有外心的，因為我媽媽比較長氣，醫生也不厭其煩的解答。前幾天因為種了十幾年的種牙，感覺有點鬆，但由於十幾年前在尖沙咀東英大廈的牙醫種，樓宇已拆卸，也不記得牙醫的名字，於是找了潘醫生，潘醫生幫我照過X光後，解說我種牙的問題，說是螺絲鬆了，由於他的地方沒有我種牙的器材，潘醫生也不厭其煩幫忙我找其他有這器材的牙醫的醫生。而且診所的姑娘，也很有禮貌和有善。很感恩在我家附近有這位好的醫生診所,10.0,10,10,10,值得推介
潘瑞麟醫生,Dr POON SUI LUN,牙科,Ceci Ma,需預約等候片刻,專科治療 智慧齒腫痛,~ $ 2000,本網評譽參考,2021年5月30日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,智慧齒腫痛！上網搵到星期日有開，就準時10:00過來撞下運氣有冇急診！好彩系智慧齒腫痛姑娘就比個急症位我睇，其他一定要預約......醫生問症檢查、評估、照X光再商量見意脫一隻大牙比上面智慧齒出，下面智彗齒向橫生，現時無須處理，日後有需要就見意去專科做擔心近神經線位置、我決定即時脫埋隻大牙，（$1600）打麻醉針感覺良好......過程中大牙因有牙週病段開2折，醫生細心解釋原因，內心再幫我清埋隻牙根....👍👍全程細心安撫我......比錢取藥，姑娘也細心講解返屋企點做同食藥處理.......個人覺得值得推薦給大家參考,10.0,10,10,10,可以一試
潘瑞麟醫生,Dr POON SUI LUN,牙科,麥燕玲,需預約準時,專科治療,~ $ 400,光顧多次,2014年8月19日,仁心仁術、醫德高尚,醫生會主動探索其病因及治療,值得向有需要人仕推介,"是一位有心及有醫德的好牙醫,我和家人都極信任潘醫生,我媽次次脫牙都力讚好手勢.鑲牙都話要我帶她找潘醫生!本人和兒子洗牙都好專業!醫生和姑娘態度好親切,收費也合理.",9.0,9,9,9,值得推介
魯國英醫生,"Dr LOO KWOK YING, EVA",牙科,Mr liu,需預約等候頗長,口腔牙齒 假牙,~ $ 10000,隨機方便嘗試,2024年9月26日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,"帶兩位老人家喺呢個醫生度用關愛基金做每人一副假牙,起初唔知搵邊個醫生好就係附近搵個年紀比較年長，諗住經驗豐富,點知原來每一次都唔係呢位魯國英醫生診症,而係交俾另一位女醫生,而這位女醫生態度非常差劣，每次都只顧住吹水，手勢非常粗劣，兩位老人家做左假牙出嚟都唔啱，一副鬆到自己跌落嚟咁滯，一副就帶唔入，問佢有冇得整，佢就同你講係咁㗎啦冇得搞㗎啦，你用關愛基金唔使錢嘅係咁上下㗎啦，嘩你醫生嚟㗎喎講啲咁嘅嘢！咩牙醫嚟㗎？去到等兩三個鐘先至有得做都算啦，仲要求求其其，個牙模整得唔好就梗係唔啱位㗎啦，之後一定要修正，牙模整得唔好係你嘅問題呀嘛，同你講話要修整，你就話係咁㗎啦，唔係咁呀，雖然唔係我俾係關愛基金比，咁你有收錢㗎嘛，萬四一副，態度非常惡劣，另外一副就帶唔入，就夾硬帶入去，令到老人家牙肉受損痛到食唔到嘢，想點啊！而家就夾硬叫兩位老人家攞咗返去試兩個星期，一副緊到帶唔入，一副就鬆泡泡，都唔啱點用呀！唉！",1.0,1,1,1,不予置評
魯國英醫生,"Dr LOO KWOK YING, EVA",牙科,MS. WAN,需預約準時,-- 預約洗牙,,隨機方便嘗試,2021年11月9日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,打電話到黃大仙牙醫診所預約洗牙，查詢上次洗牙日期，詢問姑娘態度極惡劣，掛牌魯國英姓名但永遠都不是魯國英應診，求其請個牙科醫生應診?,1.0,1,1,1,不予置評
魯國英醫生,"Dr LOO KWOK YING, EVA",牙科,鄭若強,不設預約等候2小時,傷風感冒,~ $ 1500,隨機方便嘗試,2021年8月5日,診效不顯、收費不稱,醫生會從病人出發去提供意見,本人絕對不會再作光顧,簡直垃圾 拨完牙痛咗半個月 之後發覺原來拨得唔乾淨 打電話問拨牙幾錢話500$ 之後拨完牙收我1500$,1.0,1,1,1,值得推介
魯國英醫生,"Dr LOO KWOK YING, EVA",牙科,Toby,需預約準時,-- 洗牙,~ $ 500,朋友介紹推薦,2021年8月1日,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,本人於 2021 年 8 月 1 日，到黃大仙潔靈牙科，被一位叫張雁冰醫生洗牙，首先，沒有給漱口水先漱口、就立刻開始洗牙、衞生程度令人不安，其洗牙過程也相當粗暴大力、尤如被嚴刑迫供似的（女醫生，該較溫柔，事實確很令人氣憤）、不會顧及被洗牙者的痛感、好似趕住去投胎（候診室係冇其他人等候），洗完牙漱口兩次、也是滿滿鮮血（其他牙醫洗，可以一滴血都沒有 / 就算有血，都只會少量），問醫生，為何那麼多血，護士竟然搶答話係咁、仲話這星期刷牙都會流牙血（我都 40 歲，幫我洗過牙嘅醫生冇 10 個有 8 個，從來冇聽過如此荒謬嘅醫論），洗完牙去食嘢，下排牙有兩處位特別痛、其他牙肉都感到不適，返到屋企照鏡、原來，有兩個位置損了，怪不知會感到痛，我洗了廿幾年牙，都未試過俾牙醫洗損牙肉，哩啲咁嘅醫生毫無醫德，$500 可能係比較平，但都唔係令受診者身體受到傷害，搵埋啲陰質診金，夜晚，究竟瞓唔瞓得著？！香港，對牙醫投訴方面欠渠道、投訴到亦欠阻嚇性，才助長這些 PK 醫生繼續害人（之前，有個評論是同醫生幫病人夾硬剝牙、剝到人牙骨裂了），奉勸各位，小心搵醫生（任何類型，生命冇 take two），千萬不要貪平，我自己是有個中環醫生每年檢查兼洗牙（年頭洗過，非常好但非常貴，一分錢一分貨，洗牙一滴血都冇），年中發覺牙縫有不少中藥積，所以，才打算找個牙醫平平地基本洗牙，點知，唔好彩遇上這個恐怖牙醫，希望，在這裡寫評論能多啲人睇到，避免再有多啲人受害！,1.0,1,1,1,不予置評
魯國英醫生,"Dr LOO KWOK YING, EVA",牙科,Yim,需預約準時,-- 脫大牙,~ $ 500,本網評譽參考,2021年2月19日,態度有失、醫德有損,醫護之語調態度令人無所適從,已視為本人的必然選擇,"本人於2021年2月19日到黃大仙潔靈牙科找了張雁冰醫生脫牙, 這次要脫的牙是在數年前於同一牙科診所內做了杜牙根及牙套的大牙,  數年後牙根再次發炎必須脫掉該牙齒,  在去到診所前已決定脫牙後在潔靈植回止牙,  亦已跟醫生表明意向,  等待麻醉藥發揮時,  醫生說脫牙後要等三至四個月讓牙肉復原,  植牙收費為$20000一隻,  藥力發揮了!  脫牙時醫生是用盡力搖晃該牙齒, 但因為正在發炎即使打了麻醉針依然痛到不行, 過程中由於太痛關係我舉手示意停止, 當時醫生停了一下(大約10秒左右)她再次用力搖晃,  實在太痛了! 這次我舉起雙手,  醫生卻沒停下來,  接著有兩個姑娘每人一邊將我雙手按著,  試想想那情況...是酷刑吧!  我痛到眼淚都流出來了!   唯一嘅感覺係~醫生根本冇當我係生物,  終於牙齒被脫掉,  醫生將一塊大棉花塞在牙肉叫我離開,  整個過程大約十分鐘左右,  此刻感覺是~快點做完快點走,  不要妨礙我下一個客人!!  在外面付款後醫生只給了幾粒止痛藥,  沒有說明其他注意事項,  更別說消炎藥抗生素!  走出診所我感到暈眩及發冷,  回家後,  血流了一整晚而且非常痛,  因為不懂所以想著這是正常,  第二天上班還是很痛還腫了起來,  第三天早上感覺不行了於是唯有去睇醫生(一般家庭醫生),  醫生給我開了消炎止痛藥和抗生素,  還說了一番話: 雖然我唔係牙科, 但以我所知應該消炎後再脫牙, 還有脫牙後不可能不給你消炎藥和抗生素,  而且你還正在發炎.   老實講,  我對這位張醫生已完全失去信心,  於是,  我在網上尋找其他牙醫植牙.三個月過去,  前兩日到了新找我牙醫處,  做了電腦掃描,  他說我脫牙時牙骨已被弄碎,  以現在狀況是無法植牙,  唯有再等三個月再看看牙骨會否生好一點,  醫生問我這牙是怎樣脫的?  我就將經過講述一次,  醫生說:  牙齒發炎期間正常要給消炎藥物病人服用,  待消炎後再脫牙,  這樣在發炎情況下將牙脫去是打了麻醉針也完全沒作用,  還將你牙骨都搖碎到底有多狠?  你到底是怎樣忍受到這種痛? 我當時真的不知道怎回答, 欲哭無淚……!!真的很想知道,  我有什麼途徑可以追究?  總認為張醫生明知道我將會植牙還將我牙骨弄碎是什麼用意,  我不能不那樣想~是否想到真正植牙時再多一項收費?  這樣真是醫生應有的醫德嗎?",2.0,1,1,4,不予置評
